Season,RankingDayNum,SystemName,TeamID,OrdinalRank
2008,133,CNG,1119,271
2008,133,CNG,1120,138
2008,133,CNG,1122,167
2008,133,CNG,1123,216
2008,133,CNG,1124,38
2008,133,CNG,1125,146
2008,133,CNG,1126,318
2008,133,CNG,1127,225
2008,133,CNG,1129,131
2008,133,CNG,1130,94
2008,133,CNG,1131,226
2008,133,CNG,1132,199
2008,133,CNG,1133,99
2008,133,CNG,1135,149
2008,133,CNG,1137,237
2008,133,CNG,1138,178
2008,133,CNG,1139,36
2008,133,CNG,1140,34
2008,133,CNG,1141,172
2008,133,CNG,1142,270
2008,133,CNG,1143,52
2008,133,CNG,1144,292
2008,133,CNG,1145,314
2008,133,CNG,1146,281
2008,133,CNG,1147,263
2008,133,CNG,1148,200
2008,133,CNG,1149,311
2008,133,CNG,1150,86
2008,133,CNG,1151,163
2008,133,CNG,1152,268
2008,133,CNG,1153,108
2008,133,CNG,1154,331
2008,133,CNG,1155,14
2008,133,CNG,1156,104
2008,133,CNG,1157,286
2008,133,CNG,1158,164
2008,133,CNG,1159,198
2008,133,CNG,1160,112
2008,133,CNG,1161,242
2008,133,CNG,1162,258
2008,133,CNG,1163,21
2008,133,CNG,1164,306
2008,133,CNG,1165,127
2008,133,CNG,1166,65
2008,133,CNG,1167,316
2008,133,CNG,1168,87
2008,133,CNG,1169,118
2008,133,CNG,1170,330
2008,133,CNG,1171,317
2008,133,CNG,1172,27
2008,133,CNG,1173,77
2008,133,CNG,1174,209
2008,133,CNG,1175,278
2008,133,CNG,1176,222
2008,133,CNG,1177,106
2008,133,CNG,1178,239
2008,133,CNG,1179,26
2008,133,CNG,1180,247
2008,133,CNG,1181,3
2008,133,CNG,1182,55
2008,133,CNG,1183,319
2008,133,CNG,1184,277
2008,133,CNG,1185,177
2008,133,CNG,1186,243
2008,133,CNG,1187,235
2008,133,CNG,1189,202
2008,133,CNG,1190,192
2008,133,CNG,1191,212
2008,133,CNG,1192,304
2008,133,CNG,1193,213
2008,133,CNG,1194,228
2008,133,CNG,1195,305
2008,133,CNG,1196,42
2008,133,CNG,1197,309
2008,133,CNG,1198,265
2008,133,CNG,1199,50
2008,133,CNG,1200,144
2008,133,CNG,1201,183
2008,133,CNG,1202,299
2008,133,CNG,1203,168
2008,133,CNG,1204,147
2008,133,CNG,1205,191
2008,133,CNG,1206,83
2008,133,CNG,1207,8
2008,133,CNG,1208,92
2008,133,CNG,1209,253
2008,133,CNG,1210,53
2008,133,CNG,1211,22
2008,133,CNG,1212,338
2008,133,CNG,1214,203
2008,133,CNG,1216,255
2008,133,CNG,1217,284
2008,133,CNG,1218,232
2008,133,CNG,1219,190
2008,133,CNG,1220,210
2008,133,CNG,1221,169
2008,133,CNG,1222,80
2008,133,CNG,1224,336
2008,133,CNG,1225,294
2008,133,CNG,1226,288
2008,133,CNG,1227,113
2008,133,CNG,1228,47
2008,133,CNG,1229,64
2008,133,CNG,1231,19
2008,133,CNG,1232,139
2008,133,CNG,1233,220
2008,133,CNG,1234,137
2008,133,CNG,1235,115
2008,133,CNG,1236,184
2008,133,CNG,1237,73
2008,133,CNG,1238,324
2008,133,CNG,1239,233
2008,133,CNG,1240,326
2008,133,CNG,1241,201
2008,133,CNG,1242,1
2008,133,CNG,1243,17
2008,133,CNG,1244,312
2008,133,CNG,1245,66
2008,133,CNG,1246,69
2008,133,CNG,1247,154
2008,133,CNG,1248,205
2008,133,CNG,1249,165
2008,133,CNG,1250,252
2008,133,CNG,1251,197
2008,133,CNG,1252,204
2008,133,CNG,1253,300
2008,133,CNG,1254,219
2008,133,CNG,1255,329
2008,133,CNG,1256,327
2008,133,CNG,1257,12
2008,133,CNG,1258,332
2008,133,CNG,1259,175
2008,133,CNG,1260,195
2008,133,CNG,1261,103
2008,133,CNG,1263,323
2008,133,CNG,1264,236
2008,133,CNG,1265,143
2008,133,CNG,1266,9
2008,133,CNG,1267,145
2008,133,CNG,1268,68
2008,133,CNG,1269,59
2008,133,CNG,1270,244
2008,133,CNG,1271,340
2008,133,CNG,1272,4
2008,133,CNG,1273,275
2008,133,CNG,1274,41
2008,133,CNG,1275,78
2008,133,CNG,1276,128
2008,133,CNG,1277,18
2008,133,CNG,1278,51
2008,133,CNG,1279,46
2008,133,CNG,1280,35
2008,133,CNG,1281,44
2008,133,CNG,1282,238
2008,133,CNG,1283,90
2008,133,CNG,1284,301
2008,133,CNG,1285,185
2008,133,CNG,1286,224
2008,133,CNG,1287,285
2008,133,CNG,1288,171
2008,133,CNG,1290,315
2008,133,CNG,1291,170
2008,133,CNG,1292,194
2008,133,CNG,1293,196
2008,133,CNG,1294,223
2008,133,CNG,1295,117
2008,133,CNG,1296,272
2008,133,CNG,1298,206
2008,133,CNG,1299,303
2008,133,CNG,1300,339
2008,133,CNG,1301,109
2008,133,CNG,1304,45
2008,133,CNG,1305,102
2008,133,CNG,1306,269
2008,133,CNG,1307,30
2008,133,CNG,1308,93
2008,133,CNG,1309,187
2008,133,CNG,1310,134
2008,133,CNG,1311,245
2008,133,CNG,1312,341
2008,133,CNG,1313,295
2008,133,CNG,1314,2
2008,133,CNG,1316,333
2008,133,CNG,1317,132
2008,133,CNG,1318,150
2008,133,CNG,1319,148
2008,133,CNG,1320,119
2008,133,CNG,1321,176
2008,133,CNG,1322,280
2008,133,CNG,1323,23
2008,133,CNG,1324,135
2008,133,CNG,1325,96
2008,133,CNG,1326,31
2008,133,CNG,1328,39
2008,133,CNG,1329,60
2008,133,CNG,1330,124
2008,133,CNG,1331,70
2008,133,CNG,1332,29
2008,133,CNG,1333,227
2008,133,CNG,1334,142
2008,133,CNG,1335,298
2008,133,CNG,1336,121
2008,133,CNG,1337,246
2008,133,CNG,1338,25
2008,133,CNG,1339,261
2008,133,CNG,1340,110
2008,133,CNG,1341,335
2008,133,CNG,1342,282
2008,133,CNG,1343,290
2008,133,CNG,1344,81
2008,133,CNG,1345,32
2008,133,CNG,1346,240
2008,133,CNG,1347,307
2008,133,CNG,1348,67
2008,133,CNG,1349,296
2008,133,CNG,1350,157
2008,133,CNG,1351,120
2008,133,CNG,1352,140
2008,133,CNG,1353,180
2008,133,CNG,1354,320
2008,133,CNG,1355,260
2008,133,CNG,1356,72
2008,133,CNG,1357,208
2008,133,CNG,1358,136
2008,133,CNG,1359,289
2008,133,CNG,1360,130
2008,133,CNG,1361,88
2008,133,CNG,1362,241
2008,133,CNG,1363,267
2008,133,CNG,1364,123
2008,133,CNG,1365,155
2008,133,CNG,1366,310
2008,133,CNG,1367,287
2008,133,CNG,1368,207
2008,133,CNG,1369,302
2008,133,CNG,1371,116
2008,133,CNG,1372,107
2008,133,CNG,1373,105
2008,133,CNG,1374,283
2008,133,CNG,1375,71
2008,133,CNG,1376,89
2008,133,CNG,1378,98
2008,133,CNG,1379,111
2008,133,CNG,1380,321
2008,133,CNG,1381,218
2008,133,CNG,1382,211
2008,133,CNG,1383,293
2008,133,CNG,1384,308
2008,133,CNG,1385,129
2008,133,CNG,1386,43
2008,133,CNG,1387,152
2008,133,CNG,1388,33
2008,133,CNG,1389,274
2008,133,CNG,1390,15
2008,133,CNG,1391,279
2008,133,CNG,1392,297
2008,133,CNG,1393,40
2008,133,CNG,1394,273
2008,133,CNG,1395,162
2008,133,CNG,1396,74
2008,133,CNG,1397,7
2008,133,CNG,1398,229
2008,133,CNG,1399,251
2008,133,CNG,1400,11
2008,133,CNG,1401,20
2008,133,CNG,1402,266
2008,133,CNG,1403,85
2008,133,CNG,1404,249
2008,133,CNG,1405,215
2008,133,CNG,1406,234
2008,133,CNG,1407,248
2008,133,CNG,1408,158
2008,133,CNG,1409,91
2008,133,CNG,1410,262
2008,133,CNG,1411,334
2008,133,CNG,1412,62
2008,133,CNG,1413,313
2008,133,CNG,1414,159
2008,133,CNG,1415,291
2008,133,CNG,1416,97
2008,133,CNG,1417,5
2008,133,CNG,1418,188
2008,133,CNG,1419,259
2008,133,CNG,1420,133
2008,133,CNG,1421,173
2008,133,CNG,1422,114
2008,133,CNG,1423,166
2008,133,CNG,1424,57
2008,133,CNG,1425,28
2008,133,CNG,1426,174
2008,133,CNG,1427,276
2008,133,CNG,1428,63
2008,133,CNG,1429,125
2008,133,CNG,1430,221
2008,133,CNG,1431,101
2008,133,CNG,1433,79
2008,133,CNG,1434,122
2008,133,CNG,1435,48
2008,133,CNG,1436,182
2008,133,CNG,1437,56
2008,133,CNG,1438,76
2008,133,CNG,1439,49
2008,133,CNG,1440,254
2008,133,CNG,1441,257
2008,133,CNG,1442,250
2008,133,CNG,1443,58
2008,133,CNG,1444,100
2008,133,CNG,1445,325
2008,133,CNG,1447,256
2008,133,CNG,1448,75
2008,133,CNG,1449,61
2008,133,CNG,1450,16
2008,133,CNG,1451,179
2008,133,CNG,1452,13
2008,133,CNG,1453,151
2008,133,CNG,1454,161
2008,133,CNG,1455,141
2008,133,CNG,1456,189
2008,133,CNG,1457,95
2008,133,CNG,1458,6
2008,133,CNG,1459,214
2008,133,CNG,1460,126
2008,133,CNG,1461,186
2008,133,CNG,1462,10
2008,133,CNG,1463,230
2008,133,CNG,1464,217
2008,133,POM,1102,134
2008,133,POM,1103,87
2008,133,POM,1104,71
2008,133,POM,1105,324
2008,133,POM,1106,241
2008,133,POM,1107,185
2008,133,POM,1108,336
2008,133,POM,1110,159
2008,133,POM,1111,168
2008,133,POM,1112,22
2008,133,POM,1113,43
2008,133,POM,1114,180
2008,133,POM,1115,332
2008,133,POM,1116,40
2008,133,POM,1117,261
2008,133,POM,1119,269
2008,133,POM,1120,122
2008,133,POM,1122,170
2008,133,POM,1123,215
2008,133,POM,1124,39
2008,133,POM,1125,160
2008,133,POM,1126,327
2008,133,POM,1127,217
2008,133,POM,1129,131
2008,133,POM,1130,94
2008,133,POM,1131,221
2008,133,POM,1132,210
2008,133,POM,1133,85
2008,133,POM,1135,148
2008,133,POM,1137,255
2008,133,POM,1138,174
2008,133,POM,1139,32
2008,133,POM,1140,44
2008,133,POM,1141,181
2008,133,POM,1142,275
2008,133,POM,1143,56
2008,133,POM,1144,295
2008,133,POM,1145,302
2008,133,POM,1146,286
2008,133,POM,1147,276
2008,133,POM,1148,206
2008,133,POM,1149,313
2008,133,POM,1150,83
2008,133,POM,1151,171
2008,133,POM,1152,272
2008,133,POM,1153,100
2008,133,POM,1154,328
2008,133,POM,1155,13
2008,133,POM,1156,114
2008,133,POM,1157,282
2008,133,POM,1158,176
2008,133,POM,1159,203
2008,133,POM,1160,99
2008,133,POM,1161,231
2008,133,POM,1162,267
2008,133,POM,1163,21
2008,133,POM,1164,309
2008,133,POM,1165,132
2008,133,POM,1166,67
2008,133,POM,1167,311
2008,133,POM,1168,110
2008,133,POM,1169,141
2008,133,POM,1170,330
2008,133,POM,1171,312
2008,133,POM,1172,33
2008,133,POM,1173,74
2008,133,POM,1174,219
2008,133,POM,1175,287
2008,133,POM,1176,232
2008,133,POM,1177,98
2008,133,POM,1178,248
2008,133,POM,1179,24
2008,133,POM,1180,264
2008,133,POM,1181,6
2008,133,POM,1182,86
2008,133,POM,1183,316
2008,133,POM,1184,277
2008,133,POM,1185,175
2008,133,POM,1186,237
2008,133,POM,1187,191
2008,133,POM,1189,202
2008,133,POM,1190,193
2008,133,POM,1191,199
2008,133,POM,1192,300
2008,133,POM,1193,211
2008,133,POM,1194,195
2008,133,POM,1195,310
2008,133,POM,1196,49
2008,133,POM,1197,308
2008,133,POM,1198,239
2008,133,POM,1199,57
2008,133,POM,1200,140
2008,133,POM,1201,178
2008,133,POM,1202,301
2008,133,POM,1203,161
2008,133,POM,1204,151
2008,133,POM,1205,205
2008,133,POM,1206,93
2008,133,POM,1207,8
2008,133,POM,1208,81
2008,133,POM,1209,245
2008,133,POM,1210,52
2008,133,POM,1211,28
2008,133,POM,1212,337
2008,133,POM,1214,240
2008,133,POM,1216,247
2008,133,POM,1217,284
2008,133,POM,1218,212
2008,133,POM,1219,198
2008,133,POM,1220,209
2008,133,POM,1221,182
2008,133,POM,1222,72
2008,133,POM,1224,338
2008,133,POM,1225,280
2008,133,POM,1226,288
2008,133,POM,1227,121
2008,133,POM,1228,38
2008,133,POM,1229,60
2008,133,POM,1231,19
2008,133,POM,1232,125
2008,133,POM,1233,228
2008,133,POM,1234,118
2008,133,POM,1235,95
2008,133,POM,1236,194
2008,133,POM,1237,90
2008,133,POM,1238,319
2008,133,POM,1239,238
2008,133,POM,1240,315
2008,133,POM,1241,218
2008,133,POM,1242,1
2008,133,POM,1243,15
2008,133,POM,1244,303
2008,133,POM,1245,66
2008,133,POM,1246,61
2008,133,POM,1247,139
2008,133,POM,1248,196
2008,133,POM,1249,166
2008,133,POM,1250,242
2008,133,POM,1251,223
2008,133,POM,1252,200
2008,133,POM,1253,298
2008,133,POM,1254,220
2008,133,POM,1255,326
2008,133,POM,1256,314
2008,133,POM,1257,9
2008,133,POM,1258,331
2008,133,POM,1259,172
2008,133,POM,1260,190
2008,133,POM,1261,96
2008,133,POM,1263,323
2008,133,POM,1264,229
2008,133,POM,1265,158
2008,133,POM,1266,12
2008,133,POM,1267,127
2008,133,POM,1268,58
2008,133,POM,1269,70
2008,133,POM,1270,254
2008,133,POM,1271,340
2008,133,POM,1272,3
2008,133,POM,1273,290
2008,133,POM,1274,47
2008,133,POM,1275,88
2008,133,POM,1276,111
2008,133,POM,1277,17
2008,133,POM,1278,54
2008,133,POM,1279,59
2008,133,POM,1280,34
2008,133,POM,1281,42
2008,133,POM,1282,225
2008,133,POM,1283,82
2008,133,POM,1284,299
2008,133,POM,1285,204
2008,133,POM,1286,243
2008,133,POM,1287,289
2008,133,POM,1288,189
2008,133,POM,1290,318
2008,133,POM,1291,169
2008,133,POM,1292,165
2008,133,POM,1293,197
2008,133,POM,1294,236
2008,133,POM,1295,133
2008,133,POM,1296,259
2008,133,POM,1298,201
2008,133,POM,1299,320
2008,133,POM,1300,339
2008,133,POM,1301,101
2008,133,POM,1304,30
2008,133,POM,1305,112
2008,133,POM,1306,274
2008,133,POM,1307,29
2008,133,POM,1308,92
2008,133,POM,1309,179
2008,133,POM,1310,154
2008,133,POM,1311,252
2008,133,POM,1312,341
2008,133,POM,1313,304
2008,133,POM,1314,5
2008,133,POM,1316,333
2008,133,POM,1317,130
2008,133,POM,1318,156
2008,133,POM,1319,157
2008,133,POM,1320,116
2008,133,POM,1321,152
2008,133,POM,1322,257
2008,133,POM,1323,27
2008,133,POM,1324,143
2008,133,POM,1325,108
2008,133,POM,1326,31
2008,133,POM,1328,36
2008,133,POM,1329,45
2008,133,POM,1330,124
2008,133,POM,1331,79
2008,133,POM,1332,37
2008,133,POM,1333,208
2008,133,POM,1334,149
2008,133,POM,1335,278
2008,133,POM,1336,107
2008,133,POM,1337,251
2008,133,POM,1338,26
2008,133,POM,1339,271
2008,133,POM,1340,126
2008,133,POM,1341,334
2008,133,POM,1342,293
2008,133,POM,1343,296
2008,133,POM,1344,78
2008,133,POM,1345,25
2008,133,POM,1346,244
2008,133,POM,1347,305
2008,133,POM,1348,84
2008,133,POM,1349,283
2008,133,POM,1350,138
2008,133,POM,1351,137
2008,133,POM,1352,146
2008,133,POM,1353,167
2008,133,POM,1354,322
2008,133,POM,1355,268
2008,133,POM,1356,62
2008,133,POM,1357,207
2008,133,POM,1358,142
2008,133,POM,1359,297
2008,133,POM,1360,117
2008,133,POM,1361,91
2008,133,POM,1362,246
2008,133,POM,1363,266
2008,133,POM,1364,135
2008,133,POM,1365,155
2008,133,POM,1366,317
2008,133,POM,1367,291
2008,133,POM,1368,216
2008,133,POM,1369,307
2008,133,POM,1371,104
2008,133,POM,1372,115
2008,133,POM,1373,113
2008,133,POM,1374,253
2008,133,POM,1375,75
2008,133,POM,1376,89
2008,133,POM,1378,103
2008,133,POM,1379,106
2008,133,POM,1380,325
2008,133,POM,1381,214
2008,133,POM,1382,192
2008,133,POM,1383,294
2008,133,POM,1384,306
2008,133,POM,1385,128
2008,133,POM,1386,55
2008,133,POM,1387,147
2008,133,POM,1388,46
2008,133,POM,1389,273
2008,133,POM,1390,10
2008,133,POM,1391,279
2008,133,POM,1392,292
2008,133,POM,1393,41
2008,133,POM,1394,262
2008,133,POM,1395,162
2008,133,POM,1396,65
2008,133,POM,1397,14
2008,133,POM,1398,226
2008,133,POM,1399,265
2008,133,POM,1400,7
2008,133,POM,1401,16
2008,133,POM,1402,250
2008,133,POM,1403,73
2008,133,POM,1404,258
2008,133,POM,1405,222
2008,133,POM,1406,230
2008,133,POM,1407,233
2008,133,POM,1408,150
2008,133,POM,1409,77
2008,133,POM,1410,260
2008,133,POM,1411,335
2008,133,POM,1412,63
2008,133,POM,1413,321
2008,133,POM,1414,164
2008,133,POM,1415,285
2008,133,POM,1416,97
2008,133,POM,1417,2
2008,133,POM,1418,187
2008,133,POM,1419,263
2008,133,POM,1420,145
2008,133,POM,1421,177
2008,133,POM,1422,129
2008,133,POM,1423,163
2008,133,POM,1424,53
2008,133,POM,1425,20
2008,133,POM,1426,186
2008,133,POM,1427,281
2008,133,POM,1428,69
2008,133,POM,1429,120
2008,133,POM,1430,234
2008,133,POM,1431,102
2008,133,POM,1433,80
2008,133,POM,1434,123
2008,133,POM,1435,48
2008,133,POM,1436,183
2008,133,POM,1437,51
2008,133,POM,1438,76
2008,133,POM,1439,35
2008,133,POM,1440,270
2008,133,POM,1441,256
2008,133,POM,1442,249
2008,133,POM,1443,64
2008,133,POM,1444,105
2008,133,POM,1445,329
2008,133,POM,1447,227
2008,133,POM,1448,68
2008,133,POM,1449,50
2008,133,POM,1450,11
2008,133,POM,1451,184
2008,133,POM,1452,23
2008,133,POM,1453,144
2008,133,POM,1454,153
2008,133,POM,1455,136
2008,133,POM,1456,188
2008,133,POM,1457,109
2008,133,POM,1458,4
2008,133,POM,1459,224
2008,133,POM,1460,119
2008,133,POM,1461,173
2008,133,POM,1462,18
2008,133,POM,1463,235
2008,133,POM,1464,213
2009,133,CNG,1102,204
2009,133,CNG,1103,89
2009,133,CNG,1104,93
2009,133,CNG,1105,337
2009,133,CNG,1106,208
2009,133,CNG,1107,241
2009,133,CNG,1108,342
2009,133,CNG,1110,144
2009,133,CNG,1111,262
2009,133,CNG,1112,38
2009,133,CNG,1113,13
2009,133,CNG,1114,159
2009,133,CNG,1115,311
2009,133,CNG,1116,110
2009,133,CNG,1117,220
2009,133,CNG,1119,288
2009,133,CNG,1120,61
2009,133,CNG,1122,186
2009,133,CNG,1123,231
2009,133,CNG,1124,42
2009,133,CNG,1125,122
2009,133,CNG,1126,290
2009,133,CNG,1127,188
2009,133,CNG,1129,155
2009,133,CNG,1130,59
2009,133,CNG,1131,181
2009,133,CNG,1132,141
2009,133,CNG,1133,126
2009,133,CNG,1135,300
2009,133,CNG,1136,324
2009,133,CNG,1137,291
2009,133,CNG,1138,114
2009,133,CNG,1139,46
2009,133,CNG,1140,14
2009,133,CNG,1141,247
2009,133,CNG,1142,264
2009,133,CNG,1143,31
2009,133,CNG,1144,254
2009,133,CNG,1145,240
2009,133,CNG,1146,317
2009,133,CNG,1147,251
2009,133,CNG,1148,280
2009,133,CNG,1149,312
2009,133,CNG,1150,137
2009,133,CNG,1151,229
2009,133,CNG,1152,234
2009,133,CNG,1153,82
2009,133,CNG,1154,221
2009,133,CNG,1155,19
2009,133,CNG,1156,73
2009,133,CNG,1157,289
2009,133,CNG,1158,166
2009,133,CNG,1159,305
2009,133,CNG,1160,156
2009,133,CNG,1161,161
2009,133,CNG,1162,273
2009,133,CNG,1163,4
2009,133,CNG,1164,269
2009,133,CNG,1165,100
2009,133,CNG,1166,62
2009,133,CNG,1167,271
2009,133,CNG,1168,193
2009,133,CNG,1169,105
2009,133,CNG,1170,333
2009,133,CNG,1171,314
2009,133,CNG,1172,58
2009,133,CNG,1173,83
2009,133,CNG,1174,224
2009,133,CNG,1175,304
2009,133,CNG,1176,209
2009,133,CNG,1177,183
2009,133,CNG,1178,260
2009,133,CNG,1179,132
2009,133,CNG,1180,150
2009,133,CNG,1181,5
2009,133,CNG,1182,84
2009,133,CNG,1183,263
2009,133,CNG,1184,154
2009,133,CNG,1185,301
2009,133,CNG,1186,239
2009,133,CNG,1187,199
2009,133,CNG,1188,316
2009,133,CNG,1189,299
2009,133,CNG,1190,108
2009,133,CNG,1191,119
2009,133,CNG,1192,334
2009,133,CNG,1193,174
2009,133,CNG,1194,276
2009,133,CNG,1195,303
2009,133,CNG,1196,37
2009,133,CNG,1197,331
2009,133,CNG,1198,266
2009,133,CNG,1199,45
2009,133,CNG,1200,322
2009,133,CNG,1201,192
2009,133,CNG,1202,325
2009,133,CNG,1203,182
2009,133,CNG,1204,310
2009,133,CNG,1205,248
2009,133,CNG,1206,92
2009,133,CNG,1207,27
2009,133,CNG,1208,184
2009,133,CNG,1209,233
2009,133,CNG,1210,87
2009,133,CNG,1211,6
2009,133,CNG,1212,341
2009,133,CNG,1214,275
2009,133,CNG,1216,307
2009,133,CNG,1217,245
2009,133,CNG,1218,205
2009,133,CNG,1219,306
2009,133,CNG,1220,203
2009,133,CNG,1221,195
2009,133,CNG,1222,57
2009,133,CNG,1223,327
2009,133,CNG,1224,329
2009,133,CNG,1225,146
2009,133,CNG,1226,169
2009,133,CNG,1227,130
2009,133,CNG,1228,25
2009,133,CNG,1229,67
2009,133,CNG,1231,202
2009,133,CNG,1232,210
2009,133,CNG,1233,185
2009,133,CNG,1234,90
2009,133,CNG,1235,113
2009,133,CNG,1236,219
2009,133,CNG,1237,172
2009,133,CNG,1238,257
2009,133,CNG,1239,125
2009,133,CNG,1240,252
2009,133,CNG,1241,152
2009,133,CNG,1242,11
2009,133,CNG,1243,32
2009,133,CNG,1244,338
2009,133,CNG,1245,124
2009,133,CNG,1246,33
2009,133,CNG,1247,106
2009,133,CNG,1248,313
2009,133,CNG,1249,214
2009,133,CNG,1250,253
2009,133,CNG,1251,198
2009,133,CNG,1252,167
2009,133,CNG,1253,168
2009,133,CNG,1254,243
2009,133,CNG,1255,308
2009,133,CNG,1256,163
2009,133,CNG,1257,8
2009,133,CNG,1258,319
2009,133,CNG,1259,236
2009,133,CNG,1260,225
2009,133,CNG,1261,44
2009,133,CNG,1263,293
2009,133,CNG,1264,207
2009,133,CNG,1265,250
2009,133,CNG,1266,22
2009,133,CNG,1267,149
2009,133,CNG,1268,56
2009,133,CNG,1269,136
2009,133,CNG,1270,230
2009,133,CNG,1271,340
2009,133,CNG,1272,2
2009,133,CNG,1273,227
2009,133,CNG,1274,36
2009,133,CNG,1275,96
2009,133,CNG,1276,50
2009,133,CNG,1277,15
2009,133,CNG,1278,47
2009,133,CNG,1279,91
2009,133,CNG,1280,63
2009,133,CNG,1281,7
2009,133,CNG,1282,274
2009,133,CNG,1283,179
2009,133,CNG,1284,321
2009,133,CNG,1285,176
2009,133,CNG,1286,222
2009,133,CNG,1287,178
2009,133,CNG,1288,157
2009,133,CNG,1290,330
2009,133,CNG,1291,138
2009,133,CNG,1292,160
2009,133,CNG,1293,135
2009,133,CNG,1294,200
2009,133,CNG,1295,69
2009,133,CNG,1296,282
2009,133,CNG,1298,226
2009,133,CNG,1299,297
2009,133,CNG,1300,343
2009,133,CNG,1301,77
2009,133,CNG,1304,66
2009,133,CNG,1305,99
2009,133,CNG,1306,272
2009,133,CNG,1307,43
2009,133,CNG,1308,115
2009,133,CNG,1309,283
2009,133,CNG,1310,74
2009,133,CNG,1311,177
2009,133,CNG,1312,344
2009,133,CNG,1313,302
2009,133,CNG,1314,1
2009,133,CNG,1316,335
2009,133,CNG,1317,158
2009,133,CNG,1318,111
2009,133,CNG,1319,218
2009,133,CNG,1320,88
2009,133,CNG,1321,65
2009,133,CNG,1322,328
2009,133,CNG,1323,34
2009,133,CNG,1324,104
2009,133,CNG,1325,162
2009,133,CNG,1326,40
2009,133,CNG,1328,12
2009,133,CNG,1329,28
2009,133,CNG,1330,121
2009,133,CNG,1331,86
2009,133,CNG,1332,139
2009,133,CNG,1333,116
2009,133,CNG,1334,117
2009,133,CNG,1335,267
2009,133,CNG,1336,75
2009,133,CNG,1337,298
2009,133,CNG,1338,3
2009,133,CNG,1339,101
2009,133,CNG,1340,107
2009,133,CNG,1341,292
2009,133,CNG,1342,261
2009,133,CNG,1343,255
2009,133,CNG,1344,81
2009,133,CNG,1345,16
2009,133,CNG,1346,278
2009,133,CNG,1347,197
2009,133,CNG,1348,70
2009,133,CNG,1349,228
2009,133,CNG,1350,109
2009,133,CNG,1351,173
2009,133,CNG,1352,145
2009,133,CNG,1353,142
2009,133,CNG,1354,279
2009,133,CNG,1355,211
2009,133,CNG,1356,147
2009,133,CNG,1357,191
2009,133,CNG,1358,134
2009,133,CNG,1359,258
2009,133,CNG,1360,153
2009,133,CNG,1361,39
2009,133,CNG,1362,235
2009,133,CNG,1363,187
2009,133,CNG,1364,170
2009,133,CNG,1365,143
2009,133,CNG,1366,309
2009,133,CNG,1367,295
2009,133,CNG,1368,194
2009,133,CNG,1369,336
2009,133,CNG,1371,79
2009,133,CNG,1372,103
2009,133,CNG,1373,71
2009,133,CNG,1374,189
2009,133,CNG,1375,180
2009,133,CNG,1376,60
2009,133,CNG,1378,123
2009,133,CNG,1379,129
2009,133,CNG,1380,332
2009,133,CNG,1381,217
2009,133,CNG,1382,196
2009,133,CNG,1383,294
2009,133,CNG,1384,323
2009,133,CNG,1385,112
2009,133,CNG,1386,98
2009,133,CNG,1387,148
2009,133,CNG,1388,54
2009,133,CNG,1389,268
2009,133,CNG,1390,49
2009,133,CNG,1391,265
2009,133,CNG,1392,206
2009,133,CNG,1393,20
2009,133,CNG,1394,165
2009,133,CNG,1395,120
2009,133,CNG,1396,51
2009,133,CNG,1397,24
2009,133,CNG,1398,281
2009,133,CNG,1399,237
2009,133,CNG,1400,26
2009,133,CNG,1401,53
2009,133,CNG,1402,213
2009,133,CNG,1403,97
2009,133,CNG,1404,133
2009,133,CNG,1405,285
2009,133,CNG,1406,259
2009,133,CNG,1407,201
2009,133,CNG,1408,164
2009,133,CNG,1409,55
2009,133,CNG,1410,318
2009,133,CNG,1411,320
2009,133,CNG,1412,48
2009,133,CNG,1413,216
2009,133,CNG,1414,232
2009,133,CNG,1415,215
2009,133,CNG,1416,128
2009,133,CNG,1417,9
2009,133,CNG,1418,256
2009,133,CNG,1419,296
2009,133,CNG,1420,270
2009,133,CNG,1421,286
2009,133,CNG,1422,326
2009,133,CNG,1423,315
2009,133,CNG,1424,64
2009,133,CNG,1425,29
2009,133,CNG,1426,140
2009,133,CNG,1427,190
2009,133,CNG,1428,30
2009,133,CNG,1429,52
2009,133,CNG,1430,175
2009,133,CNG,1431,78
2009,133,CNG,1433,72
2009,133,CNG,1434,212
2009,133,CNG,1435,76
2009,133,CNG,1436,85
2009,133,CNG,1437,21
2009,133,CNG,1438,95
2009,133,CNG,1439,68
2009,133,CNG,1440,171
2009,133,CNG,1441,249
2009,133,CNG,1442,287
2009,133,CNG,1443,102
2009,133,CNG,1444,242
2009,133,CNG,1445,339
2009,133,CNG,1447,277
2009,133,CNG,1448,17
2009,133,CNG,1449,18
2009,133,CNG,1450,41
2009,133,CNG,1451,118
2009,133,CNG,1452,10
2009,133,CNG,1453,80
2009,133,CNG,1454,151
2009,133,CNG,1455,127
2009,133,CNG,1456,238
2009,133,CNG,1457,284
2009,133,CNG,1458,35
2009,133,CNG,1459,244
2009,133,CNG,1460,94
2009,133,CNG,1461,131
2009,133,CNG,1462,23
2009,133,CNG,1463,246
2009,133,CNG,1464,223
2009,133,POM,1102,218
2009,133,POM,1103,91
2009,133,POM,1104,90
2009,133,POM,1105,336
2009,133,POM,1106,195
2009,133,POM,1107,250
2009,133,POM,1108,340
2009,133,POM,1110,109
2009,133,POM,1111,261
2009,133,POM,1112,39
2009,133,POM,1113,12
2009,133,POM,1114,158
